city,year,metric,value,unit,source_type,source_name,source_url,source_file,extraction_method,is_official_source,notes
Shanghai,2025,university_quality,51.2,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Shenyang,2020,gdp_total,6571.6,100 million yuan,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202207/t20220711_3409875.html,,regex_or_ocr,True,
Shenyang,2020,population,9070093.0,person,census,Shenyang seventh census population reference,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9C%8B%E5%9C%B0%E7%B4%9A%E5%B8%82%E4%BA%BA%E5%9D%87%E5%9C%B0%E5%8D%80%E7%94%9F%E7%94%A2%E7%B8%BD%E5%80%BC%E5%88%97%E8%A1%A8,,manual_web,False,Public census-derived city population table
Shenyang,2020,rd_expenditure,22.6,100 million yuan,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202207/t20220711_3409875.html,,regex_or_ocr,True,
Shenyang,2020,tertiary_ratio,62.5,percent,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202207/t20220711_3409875.html,,regex_or_ocr,True,
Shenyang,2021,disposable_income,50566.0,yuan/person,communique,2021 Shenyang statistical communique,https://tjgb.hongheiku.com/djs/27930.html,,manual_web,False,Hongheiku mirror of Shenyang communique
Shenyang,2021,entry_salary,52812.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2021,gdp_per_capita,79706.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/27930.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2021,gdp_total,7249.7,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/27930.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2021,house_price,11645.083333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/215/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Shenyang,2021,job_posting_count,2550.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2021,listed_company_count,26.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Shenyang
Shenyang,2021,population,9118000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/27930.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2021,rd_expenditure,23.4,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/27930.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2021,rent_monthly,1700.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2021,tertiary_ratio,60.0,percent,communique,City statistical communique,https://tjgb.hongheiku.com/djs/27930.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2021,university_quality,21.0,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Shenyang,2022,disposable_income,45500.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35417.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2022,entry_salary,52812.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2022,gdp_per_capita,84268.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35417.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2022,gdp_total,7695.8,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35417.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2022,house_price,13430.166666666666,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/215/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Shenyang,2022,job_posting_count,2550.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2022,listed_company_count,26.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Shenyang
Shenyang,2022,population,9147000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35417.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2022,rd_expenditure,24.9,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35417.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2022,rent_monthly,1700.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2022,tertiary_ratio,58.1,percent,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35417.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2022,university_quality,21.0,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Shenyang,2023,disposable_income,47455.0,yuan/person,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,,regex_or_ocr,True,
Shenyang,2023,entry_salary,52812.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2023,gdp_per_capita,88519.0,yuan/person,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,,regex_or_ocr,True,
Shenyang,2023,gdp_total,8122.1,100 million yuan,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,,regex_or_ocr,True,
Shenyang,2023,house_price,13314.416666666666,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/215/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Shenyang,2023,job_posting_count,2550.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2023,listed_company_count,26.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Shenyang
Shenyang,2023,population,9204000.0,person,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,,regex_or_ocr,True,
Shenyang,2023,rd_expenditure,34.9,100 million yuan,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,,regex_or_ocr,True,
Shenyang,2023,rent_monthly,1700.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2023,tertiary_ratio,59.5,percent,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,,regex_or_ocr,True,
Shenyang,2023,university_quality,21.0,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Shenyang,2024,disposable_income,49758.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/60025.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2024,entry_salary,52812.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2024,gdp_per_capita,97871.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/60025.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2024,gdp_total,9027.1,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/60025.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2024,house_price,13266.166666666666,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/215/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Shenyang,2024,job_posting_count,2550.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2024,listed_company_count,26.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Shenyang
Shenyang,2024,population,9243000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/60025.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2024,rd_expenditure,38.7,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/60025.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2024,rent_monthly,1700.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Shenyang,2024,tertiary_ratio,61.3,percent,communique,City statistical communique,https://tjgb.hongheiku.com/djs/60025.html,,regex_or_ocr,False,third-party mirror; verify against official source
Shenyang,2024,university_quality,21.0,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Shenyang,2025,disposable_income,51827.0,yuan/person,communique,City statistical communique,http://tjj.shenyang.gov.cn/sjfb/tjgb/202605/P020260519396879810015.pdf,,regex_or_ocr,True,
Shenyang,2025,entry_salary,52812.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=51; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
